eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
39.92,-0.7300000190734863,740.0,0.0010792267275974154,0.0,2.707118034362793,-0.0012567666126415133,0.534527063369751,-0.5072379112243652,1.0,256.0,11.0666203,8192.0
40.8,-0.23999999463558197,1890.0,0.00388376135379076,0.043212890625,2.6911685466766357,-0.0033565822523087263,0.19597119092941284,0.1384744644165039,10.0,2560.0,50.6399542,81920.0
38.92,-0.47999998927116394,1877.0,0.003483820939436555,0.0252685546875,2.637866497039795,-0.0037411728408187628,0.14818017184734344,0.34447020292282104,20.0,5120.0,94.10569530000001,163840.0
39.57,-0.5899999737739563,1880.0,0.005325587932020426,0.0562744140625,2.608022928237915,-0.006135560572147369,0.14130441844463348,0.3830633759498596,30.0,7680.0,137.8338061,245760.0
36.17,-0.07999999821186066,1888.0,0.010633323341608047,0.1460774689912796,2.550767660140991,-0.005416359752416611,0.07807788997888565,0.372180700302124,40.0,10240.0,181.3402625,327680.0
38.05,0.1899999976158142,1876.0,0.014039241708815098,0.1787923127412796,2.5706584453582764,-0.004858643747866154,0.10881289839744568,0.1826494336128235,50.0,12800.0,224.9707222,409600.0
35.35,0.03999999910593033,1884.0,0.012737278826534748,0.165283203125,2.5252325534820557,-0.008298595435917377,0.0940268337726593,0.3078400492668152,60.0,15360.0,268.5525977,491520.0
40.25,0.05999999865889549,1884.0,0.011303503066301346,0.1478678435087204,2.567270278930664,-0.008054806850850582,0.10779344290494919,0.3101162314414978,70.0,17920.0,312.043839,573440.0
38.74,0.05999999865889549,1881.0,0.013321168720722198,0.1669108122587204,2.5553433895111084,-0.00884158443659544,0.14012183248996735,0.3511841297149658,80.0,20480.0,355.62403229999995,655360.0
35.53,0.17000000178813934,1874.0,0.016518229618668556,0.1915283203125,2.5019404888153076,-0.006125274579972029,0.13564719259738922,0.36126917600631714,90.0,23040.0,399.30981929999996,737280.0
35.65,0.3199999928474426,1888.0,0.011276603676378727,0.142333984375,2.51520037651062,-0.009084800258278847,0.08125291764736176,0.39255720376968384,100.0,25600.0,442.84581979999996,819200.0
38.02,0.38999998569488525,1886.0,0.013303290121257305,0.1629638671875,2.4779598712921143,-0.004232143517583609,0.07915938645601273,0.5510437786579132,110.0,28160.0,486.4501411,901120.0
36.24,0.4000000059604645,1874.0,0.011790107935667038,0.1480305939912796,2.5002057552337646,-0.006441684905439615,0.10408822447061539,0.5264589786529541,120.0,30720.0,530.1561484,983040.0
36.9,0.4699999988079071,1890.0,0.013584437780082226,0.1637776643037796,2.4587090015411377,-0.009185737930238247,0.19626744091510773,0.43363428115844727,130.0,33280.0,573.6565661999999,1064960.0
39.3,0.5299999713897705,1867.0,0.011934377253055573,0.1398112028837204,2.4756968021392822,-0.00928893219679594,0.06458457559347153,0.6649582087993622,140.0,35840.0,617.3544474,1146880.0
38.25,0.6100000143051147,1874.0,0.012682490050792694,0.1499430388212204,2.502373218536377,-0.008058637380599976,0.07128508388996124,0.5556354820728302,150.0,38400.0,660.9677355,1228800.0
37.98,0.6499999761581421,1880.0,0.012138508260250092,0.1433919221162796,2.446640968322754,-0.00503907073289156,0.07329071313142776,0.7034834325313568,160.0,40960.0,704.5162825,1310720.0
37.72,0.6100000143051147,1858.0,0.01554968860000372,0.1720784455537796,2.446293592453003,-0.0068424963392317295,0.06311870366334915,0.7043854594230652,170.0,43520.0,748.2043515,1392640.0
