eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
41.99,-1.0299999713897705,1167.0,0.0016810550587251782,0.0006917317514307797,2.706181287765503,-0.0013047539396211505,0.5170449018478394,-0.6901106834411621,1.0,256.0,7.017818899999999,8192.0
40.23,-0.5099999904632568,1923.0,0.0033279620110988617,0.02587890625,2.6839816570281982,-0.0031741128768771887,0.11548126488924026,0.32537978887557983,10.0,2560.0,45.657319799999996,81920.0
39.08,-0.46000000834465027,1982.0,0.006346078589558601,0.07666015625,2.605496644973755,-0.0038072317838668823,0.1243402361869812,0.5144824087619781,20.0,5120.0,87.1624785,163840.0
34.42,-0.009999999776482582,1945.0,0.009080251678824425,0.1070149764418602,2.6136066913604736,-0.0016274867812171578,0.06664630770683289,0.54018235206604,30.0,7680.0,129.7204003,245760.0
37.56,-0.2199999988079071,1922.0,0.01636633649468422,0.203369140625,2.5559284687042236,-0.0037767821922898293,0.13374845683574677,0.1105756163597107,40.0,10240.0,171.6515471,327680.0
34.11,0.11999999731779099,1985.0,0.019091105088591576,0.2135823518037796,2.5451886653900146,-0.0008209925144910812,0.08553443104028702,0.23013818264007568,50.0,12800.0,213.276807,409600.0
36.59,0.38999998569488525,2014.0,0.018300192430615425,0.1977946013212204,2.497133255004883,-0.004615079145878553,0.03633810579776764,0.45830392837524414,60.0,15360.0,254.76816759999997,491520.0
35.38,0.4699999988079071,1985.0,0.017761874943971634,0.2166748046875,2.4813270568847656,0.00041648512706160545,0.05821507051587105,0.5274703800678253,70.0,17920.0,295.8841577,573440.0
36.97,0.550000011920929,1937.0,0.01548769697546959,0.1888834685087204,2.50250244140625,0.0005857065552845597,0.03974195942282677,0.6347472667694092,80.0,20480.0,337.9802322,655360.0
34.98,0.5099999904632568,1962.0,0.018397847190499306,0.2170817106962204,2.483407974243164,0.001185526605695486,0.05580274388194084,0.6483657956123352,90.0,23040.0,379.6346759,737280.0
36.8,0.5,1984.0,0.016991831362247467,0.2021077424287796,2.491959810256958,-0.004100223537534475,0.0603850893676281,0.6544768512248993,100.0,25600.0,420.9576124,819200.0
38.44,0.5600000023841858,1992.0,0.018150532618165016,0.21533203125,2.4802324771881104,-0.004860520828515291,0.10741103440523148,0.6233052015304565,110.0,28160.0,462.7577325,901120.0
38.62,0.27000001072883606,1935.0,0.02032063715159893,0.2220052033662796,2.505965232849121,-0.0037834893446415663,0.14330436289310455,0.5777652859687805,120.0,30720.0,504.47921429999997,983040.0
