eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
41.5,0.8899999856948853,547.0,0.018192922696471214,0.173828125,2.142963409423828,-0.008142908103764057,0.11616570502519608,0.7258289754390717,270.0,69120.0,4382.505517400001,2211840.0
40.08,0.7699999809265137,538.0,0.01080789789557457,0.1106363907456398,2.138493776321411,-0.01018434390425682,0.0718737319111824,0.8274194747209549,280.0,71680.0,4541.0056414,2293760.0
41.05,1.0399999618530273,502.0,0.013828986324369907,0.1532796174287796,2.1443586349487305,-0.009449240751564503,0.13067477941513062,0.7279645204544067,290.0,74240.0,4700.9849911,2375680.0
43.16,0.8199999928474426,562.0,0.013270605355501175,0.1193440780043602,2.1270229816436768,-0.007851987145841122,0.12294205278158188,0.800808846950531,300.0,76800.0,4853.7998484,2457600.0
39.41,0.7799999713897705,508.0,0.011186202056705952,0.1235758438706398,2.1182408332824707,-0.007130663841962814,0.07712146639823914,0.8274729251861572,310.0,79360.0,5011.6801304,2539520.0
42.75,1.0299999713897705,514.0,0.013385866768658161,0.1053873673081398,2.0862255096435547,-0.007686304394155741,0.0549309141933918,0.8887363821268082,320.0,81920.0,5169.205477,2621440.0
40.82,1.0700000524520874,535.0,0.011855906806886196,0.1297607421875,2.1013007164001465,-0.012500535696744919,0.09930761903524399,0.8107943534851074,330.0,84480.0,5325.790409300001,2703360.0
45.68,1.100000023841858,504.0,0.010360851883888245,0.1157633438706398,2.0684425830841064,-0.008084516040980816,0.04371638968586922,0.9217610731720924,340.0,87040.0,5482.9431565,2785280.0
40.79,1.0700000524520874,529.0,0.010237752459943295,0.1126302108168602,2.0771896839141846,-0.00943018775433302,0.05495807155966759,0.9000933468341827,350.0,89600.0,5639.327427300001,2867200.0
42.6,1.1200000047683716,492.0,0.013164055533707142,0.1238606795668602,2.108815908432007,-0.01088863518089056,0.045957665890455246,0.928419940173626,360.0,92160.0,5798.3262414,2949120.0
39.94,0.9300000071525574,530.0,0.014261506497859955,0.1239420548081398,2.1412909030914307,-0.010265118442475796,0.07281875610351562,0.851269856095314,370.0,94720.0,5953.7202224,3031040.0
41.2,0.8600000143051147,551.0,0.020978102460503578,0.1324869841337204,2.1029052734375,-0.010187261737883091,0.08669944852590561,0.8300458043813705,380.0,97280.0,6109.649677300001,3112960.0
39.54,0.949999988079071,532.0,0.014734715223312378,0.1197916641831398,2.052058219909668,-0.011829842813313007,0.054683148860931396,0.891465075314045,390.0,99840.0,6263.6408167,3194880.0
40.58,0.8799999952316284,528.0,0.012638296000659466,0.1171468123793602,2.101231813430786,-0.007829410023987293,0.05518430471420288,0.8930325210094452,400.0,102400.0,6419.2314126,3276800.0
41.67,1.0800000429153442,546.0,0.012645292095839977,0.10693359375,2.0280864238739014,-0.007712865248322487,0.05979718640446663,0.9099694639444351,410.0,104960.0,6577.720276200001,3358720.0
