eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
40.83,-0.6700000166893005,704.0,0.001844575279392302,0.0045166015625,2.7064428329467773,-0.001845293096266687,0.535498857498169,-0.6438497304916382,1.0,256.0,11.627568,8192.0
35.59,-0.6800000071525574,1802.0,0.003964245785027742,0.0432535819709301,2.6423802375793457,-0.002972671762108803,0.14183902740478516,0.35084086656570435,10.0,2560.0,51.5636771,81920.0
40.13,-0.8500000238418579,1884.0,0.006082372274249792,0.0662027969956398,2.638383626937866,-0.00321224145591259,0.1427537351846695,0.24918770790100098,20.0,5120.0,96.4811855,163840.0
39.89,0.05999999865889549,1879.0,0.012297949753701687,0.1434326171875,2.609037160873413,-0.003076017601415515,0.0586884580552578,0.2536394000053406,30.0,7680.0,140.2968945,245760.0
37.17,0.2199999988079071,1902.0,0.010329226031899452,0.1173095703125,2.5901801586151123,-0.005133895203471184,0.06377437710762024,0.38711732625961304,40.0,10240.0,183.7844508,327680.0
35.55,0.5,1854.0,0.013806246221065521,0.1516927033662796,2.546032667160034,-0.001398848951794207,0.060097917914390564,0.49762260913848877,50.0,12800.0,227.2592203,409600.0
37.3,0.5699999928474426,1891.0,0.01383969932794571,0.1612548828125,2.4988720417022705,-0.005187141243368387,0.044386740773916245,0.6361831724643707,60.0,15360.0,270.9046103,491520.0
36.65,0.5699999928474426,1890.0,0.01349117886275053,0.1623128205537796,2.4959795475006104,-0.0050324792973697186,0.033113230019807816,0.763633519411087,70.0,17920.0,314.2320953,573440.0
37.61,0.5400000214576721,1885.0,0.014138669706881046,0.1613362580537796,2.457753896713257,-0.0060706231743097305,0.06551546603441238,0.7318532168865204,80.0,20480.0,357.7592541,655360.0
39.55,0.6600000262260437,1886.0,0.017354100942611694,0.1999104768037796,2.42021107673645,-0.0052203102968633175,0.06306074559688568,0.7531248331069946,90.0,23040.0,401.3545374,737280.0
41.28,0.7400000095367432,1878.0,0.01743122562766075,0.1981201171875,2.4173715114593506,-0.0056310719810426235,0.03808395192027092,0.8463490903377533,100.0,25600.0,444.8277319,819200.0
42.15,0.7400000095367432,1878.0,0.01573457382619381,0.179931640625,2.3898532390594482,-0.007673431187868118,0.06238092482089996,0.8227760791778564,110.0,28160.0,488.2641111,901120.0
42.03,0.6899999976158142,1883.0,0.015556685626506805,0.1787516325712204,2.394669771194458,-0.0051347739063203335,0.03409488499164581,0.8743395656347275,120.0,30720.0,531.9438385999999,983040.0
