eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
40.45,-0.8100000023841858,151.0,0.0011108673643320799,0.0,2.7069451808929443,-0.0018643749644979835,0.2726863920688629,-0.049295663833618164,1.0,256.0,54.0326252,8192.0
41.89,-0.44999998807907104,603.0,0.0019162705866619945,0.008341471664607525,2.6610162258148193,-0.0017683088080957532,0.17933619022369385,0.013260960578918457,10.0,2560.0,176.47772479999998,81920.0
39.24,-0.4699999988079071,607.0,0.0031833697576075792,0.02079264260828495,2.565783977508545,-0.0021376467775553465,0.161712646484375,0.01927661895751953,20.0,5120.0,312.38327449999997,163840.0
45.58,-0.47999998927116394,604.0,0.0029632921796292067,0.01900227926671505,2.4323065280914307,-0.0024160509929060936,0.15092572569847107,0.039532482624053955,30.0,7680.0,446.84063929999996,245760.0
41.69,-0.5699999928474426,579.0,0.0019149413565173745,0.014444987289607525,2.5266847610473633,-0.0018871119245886803,0.15116602182388306,0.11068528890609741,40.0,10240.0,582.6833475,327680.0
38.41,-0.47999998927116394,608.0,0.00295251770876348,0.02339681051671505,2.492076873779297,-0.0037535633891820908,0.1292208433151245,0.45624929666519165,50.0,12800.0,719.6210871,409600.0
38.15,-0.3100000023841858,603.0,0.0032885789405554533,0.0314127616584301,2.513401985168457,-0.0036517123226076365,0.10931819677352905,0.3585798144340515,60.0,15360.0,856.5195173,491520.0
34.89,0.05000000074505806,605.0,0.007355938199907541,0.0721435546875,2.5121572017669678,-0.00585358077660203,0.04801507666707039,0.07879644632339478,70.0,17920.0,993.5008750000001,573440.0
36.95,0.03999999910593033,605.0,0.008733647875487804,0.0962727889418602,2.552511215209961,-0.0055649071000516415,0.07303176075220108,0.049896955490112305,80.0,20480.0,1130.0525810000001,655360.0
38.49,0.2800000011920929,605.0,0.0064339847303926945,0.0760091170668602,2.4815032482147217,-0.006700353231281042,0.07119383662939072,0.41858673095703125,90.0,23040.0,1267.1471507,737280.0
37.96,0.3799999952316284,594.0,0.007849246263504028,0.0885009765625,2.5115418434143066,-0.0049519832246005535,0.07982463389635086,0.4679449796676636,100.0,25600.0,1404.6973976000002,819200.0
37.81,0.5299999713897705,594.0,0.00670850882306695,0.0780843123793602,2.441941022872925,-0.008443635888397694,0.07418114691972733,0.5609628260135651,110.0,28160.0,1543.5443758000001,901120.0
37.15,0.4300000071525574,594.0,0.010639461688697338,0.1197102889418602,2.402449369430542,-0.007202928885817528,0.09946311265230179,0.5194272696971893,120.0,30720.0,1680.4718885000002,983040.0
