eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
37.78,-0.6700000166893005,148.0,0.0010018552420660853,0.0001220703125,2.7071049213409424,-0.0011029496090486646,0.2658268213272095,-0.03674054145812988,1.0,256.0,55.23831369999999,8192.0
40.16,-0.7900000214576721,596.0,0.0013723998563364148,0.010050456039607525,2.6563432216644287,-0.0015810802578926086,0.19740964472293854,0.011386692523956299,10.0,2560.0,178.00476199999997,81920.0
42.72,-0.6800000071525574,624.0,0.0037341623101383448,0.02534993551671505,2.558833360671997,-0.0028066199738532305,0.1722763180732727,0.0057901740074157715,20.0,5120.0,314.5410324,163840.0
40.97,-0.6000000238418579,604.0,0.0007420603651553392,0.0006917317514307797,2.520946741104126,-0.0011433103354647756,0.20989757776260376,0.008374571800231934,30.0,7680.0,452.08746969999993,245760.0
42.86,-0.6800000071525574,580.0,0.0013321912847459316,0.0063069663010537624,2.5518081188201904,-0.0009323339909315109,0.16889820992946625,0.05021268129348755,40.0,10240.0,588.8404409,327680.0
40.92,-0.6299999952316284,587.0,0.00360236968845129,0.0445963554084301,2.4895966053009033,-0.00107575545553118,0.20804083347320557,0.026882410049438477,50.0,12800.0,726.2758517999999,409600.0
41.26,-0.03999999910593033,588.0,0.0057212612591683865,0.0597737617790699,2.43812894821167,-0.00014163025480229408,0.12972517311573029,0.07750701904296875,60.0,15360.0,863.0966177,491520.0
42.13,-0.33000001311302185,605.0,0.0038687896449118853,0.0431721992790699,2.387744188308716,-0.003346600802615285,0.12204694747924805,0.16387265920639038,70.0,17920.0,999.2271920999999,573440.0
43.17,-0.17000000178813934,605.0,0.003600655822083354,0.0337320975959301,2.4304234981536865,-0.002252177568152547,0.13081268966197968,0.3106694221496582,80.0,20480.0,1136.2743255,655360.0
39.31,-0.15000000596046448,601.0,0.0050134314224123955,0.0552978515625,2.50197434425354,-0.0029102724511176348,0.11641287058591843,0.29864275455474854,90.0,23040.0,1274.1604328,737280.0
36.57,0.10000000149011612,598.0,0.0065236762166023254,0.0683186873793602,2.4974873065948486,-0.005969536025077105,0.07534511387348175,0.3761323094367981,100.0,25600.0,1410.8204927,819200.0
38.94,0.2199999988079071,608.0,0.009188419207930565,0.1075439453125,2.5400803089141846,-0.004789519589394331,0.10418245196342468,0.21299779415130615,110.0,28160.0,1547.5294042,901120.0
37.05,0.10000000149011612,601.0,0.008086013607680798,0.0853678360581398,2.5425503253936768,-0.0048253717832267284,0.12928900122642517,0.30292630195617676,120.0,30720.0,1684.6299635999999,983040.0
